SessionID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Channel,IsBounceSession
5315,0,0.0,0,0.0,19,485.0833333,0.0,0.011764706,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False,Referral,False
5316,3,78.0,0,0.0,27,672.5833333,0.0125,0.039583333,8.07853125,0.0,May,2,2,4,4,Returning_Visitor,False,True,Display Ads,False
5317,0,0.0,0,0.0,7,151.5,0.0,0.028571429,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5318,11,771.9285714,2,214.1666667,39,1022.474026,0.000833333,0.012361111,52.05165,0.0,May,3,2,1,2,Returning_Visitor,False,True,Referral,False
5319,1,34.0,0,0.0,11,765.1666667,0.0,0.006666667,0.0,0.0,May,4,1,4,6,Returning_Visitor,False,False,Other,False
5320,0,0.0,0,0.0,48,2235.0,0.004347826,0.025362319,9.127391304,0.0,May,2,2,7,2,Returning_Visitor,True,False,Referral,False
5321,2,95.0,3,48.0,9,259.5,0.0,0.015384615,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False,Referral,False
5322,0,0.0,0,0.0,24,324.0,0.104166667,0.131944444,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,False,Other,False
5323,0,0.0,0,0.0,4,48.0,0.05,0.075,0.0,0.0,May,2,4,1,1,Returning_Visitor,True,False,Direct/Organic,False
5324,3,295.6666667,0,0.0,48,2207.833333,0.001041667,0.016921296,0.0,0.0,May,1,8,3,11,Returning_Visitor,False,False,Other,False
5325,1,20.0,0,0.0,18,512.8333333,0.021052632,0.046491228,4.308315789,0.0,May,1,1,3,3,Returning_Visitor,False,False,Social Media,False
5326,2,30.0,0,0.0,176,4126.353297,0.001363636,0.011363949,22.02197159,0.6,May,2,2,7,2,Returning_Visitor,False,True,Referral,False
5327,0,0.0,0,0.0,19,837.3666667,0.021052632,0.054586466,0.0,1.0,May,1,1,3,3,Returning_Visitor,True,False,Social Media,False
5328,0,0.0,0,0.0,8,72.0,0.025,0.05,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5329,9,184.0,5,61.0,68,1986.251515,0.0,0.009553204,17.19611523,0.0,May,2,6,2,3,Returning_Visitor,False,False,Social Media,False
5330,0,0.0,0,0.0,72,2347.716667,0.028169014,0.037793427,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,False,Other,False
5331,0,0.0,0,0.0,4,13.0,0.133333333,0.133333333,0.0,0.4,May,2,5,1,3,Returning_Visitor,False,False,Social Media,False
5332,0,0.0,0,0.0,17,287.5,0.066666667,0.087037037,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False,Other,False
5333,4,57.0,0,0.0,10,497.1,0.0,0.009848485,0.0,0.0,May,1,1,8,2,Returning_Visitor,False,False,Referral,False
5334,0,0.0,0,0.0,4,1245.0,0.0,0.1,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False,Other,False
5335,5,154.8333333,7,285.0,90,3262.350896,0.003125,0.010909616,0.0,0.0,May,3,2,5,6,Returning_Visitor,False,False,Other,False
5336,2,45.0,2,31.0,47,1541.327451,0.000653595,0.023288614,0.0,0.8,May,3,3,8,4,Returning_Visitor,False,False,Display Ads,False
5337,0,0.0,0,0.0,3,125.0,0.05,0.075,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5338,4,31.0,1,46.0,80,1793.777778,0.017857143,0.031725417,0.0,0.6,May,2,2,3,3,Returning_Visitor,False,False,Social Media,False
5339,1,3.0,0,0.0,26,885.0,0.0,0.036111111,17.5455,0.0,May,2,2,1,2,Returning_Visitor,False,True,Referral,False
5340,1,34.0,0,0.0,36,646.2857143,0.0,0.005882353,0.0,0.0,May,2,4,6,3,Returning_Visitor,False,False,Social Media,False
5341,6,200.2222222,2,126.0,146,7253.676493,0.006570513,0.020305773,5.942025641,0.4,May,2,2,3,1,Returning_Visitor,False,False,Direct/Organic,False
5342,2,40.0,0,0.0,4,55.0,0.0,0.033333333,0.0,0.2,May,4,2,1,13,Returning_Visitor,False,False,Other,False
5343,0,0.0,1,2.0,25,344.3214286,0.00617284,0.033333333,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False,Direct/Organic,False
5344,5,33.66666667,0,0.0,4,21.66666667,0.0,0.02,0.0,0.0,May,2,2,1,5,New_Visitor,False,False,Paid Search,False
5345,1,0.0,0,0.0,4,334.0,0.08,0.116,0.0,0.0,May,1,1,3,1,Returning_Visitor,True,False,Direct/Organic,False
5346,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,3,1,3,Returning_Visitor,False,False,Social Media,False
5347,0,0.0,0,0.0,28,608.5227273,0.015384615,0.021952663,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False,Other,False
5348,0,0.0,0,0.0,4,4.0,0.125,0.175,0.0,0.8,May,3,2,4,13,Returning_Visitor,False,False,Other,False
5349,4,24.16666667,0,0.0,56,1977.385088,0.0,0.007471264,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5350,9,194.4166667,2,20.0,11,1569.166667,0.013333333,0.028666667,18.80505,0.0,May,3,2,7,6,Returning_Visitor,False,False,Other,False
5351,4,58.0,0,0.0,31,806.5,0.0,0.009375,9.7455,0.0,May,2,4,1,4,Returning_Visitor,False,True,Display Ads,False
5352,0,0.0,0,0.0,36,631.3068627,0.021142857,0.047901224,0.0,0.8,May,2,2,3,6,Returning_Visitor,False,False,Other,False
5353,0,0.0,1,35.0,33,782.0833333,0.0,0.005882353,23.03329412,0.0,May,2,4,9,2,New_Visitor,False,True,Referral,False
5354,2,11.0,0,0.0,12,347.0,0.0,0.023076923,9.960923077,0.0,May,1,1,3,3,Returning_Visitor,True,True,Social Media,False
5355,1,149.5,0,0.0,32,1562.333333,0.038709677,0.062580645,7.636645161,0.2,May,2,2,3,2,Returning_Visitor,False,False,Referral,False
5356,3,453.0,3,493.5,36,1199.522619,0.004761905,0.011534392,9.323531746,0.0,May,6,2,2,4,Returning_Visitor,False,False,Display Ads,False
5357,1,32.0,0,0.0,18,299.5,0.015789474,0.022807018,19.448,0.0,May,2,2,5,1,Returning_Visitor,True,True,Direct/Organic,False
5358,0,0.0,0,0.0,18,103.8333333,0.033333333,0.055555556,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False,Social Media,False
5359,3,101.6666667,0,0.0,22,2250.083333,0.0,0.019565217,32.70730435,0.0,May,2,4,4,1,Returning_Visitor,False,True,Direct/Organic,False
5360,2,59.0,0,0.0,3,82.0,0.04,0.06,0.0,0.0,May,1,1,6,3,New_Visitor,False,False,Social Media,False
5361,0,0.0,0,0.0,6,747.0,0.033333333,0.066666667,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False,Social Media,False
5362,4,316.5,0,0.0,8,298.6904762,0.0,0.002083333,0.0,0.0,May,3,2,2,2,Returning_Visitor,True,False,Referral,False
5363,9,309.25,0,0.0,58,1572.27381,0.003870968,0.017803379,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False,Referral,False
5364,3,35.5,0,0.0,14,241.7692308,0.0,0.020416667,0.0,0.6,May,3,2,3,2,Returning_Visitor,False,False,Referral,False
5365,5,69.5,4,116.0,84,2839.75,0.0,0.006593407,6.281494505,0.0,May,2,4,9,2,New_Visitor,False,False,Referral,False
5366,2,42.0,0,0.0,17,275.702381,0.04,0.06,0.0,0.6,May,3,2,8,2,Returning_Visitor,False,False,Referral,False
5367,4,85.92857143,0,0.0,39,681.7619048,0.015384615,0.032988166,0.0,0.0,May,1,1,7,3,Returning_Visitor,False,False,Social Media,False
5368,0,0.0,0,0.0,5,95.5,0.0,0.013333333,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False,Social Media,False
5369,2,76.0,1,79.0,35,2072.666667,0.007207207,0.031081081,8.1,0.8,May,2,4,7,2,Returning_Visitor,False,False,Referral,False
5370,0,0.0,0,0.0,13,214.25,0.091666667,0.097777778,0.0,0.8,May,3,2,3,13,Returning_Visitor,False,False,Other,False
5376,3,152.6,0,0.0,28,608.8833333,0.009375,0.03125,19.82770888,0.0,Jul,2,2,7,13,Returning_Visitor,False,True,Other,False
5382,0,0.0,0,0.0,4,41.4,0.075,0.125,0.0,0.0,Jul,3,2,6,1,Returning_Visitor,False,False,Direct/Organic,False
5394,2,47.4,0,0.0,14,478.6,0.04375,0.079166667,0.0,0.0,Jul,4,1,1,4,Returning_Visitor,True,False,Display Ads,False
5399,3,33.2,0,0.0,10,278.4333333,0.007142857,0.026190476,32.70034468,0.0,Jul,2,2,6,1,Returning_Visitor,False,True,Direct/Organic,False
5402,2,55.4,0,0.0,25,402.75,0.015384615,0.034065934,0.0,0.0,Jul,3,2,5,1,Returning_Visitor,False,False,Direct/Organic,False
5403,0,0.0,0,0.0,1,0.0,0.1,0.2,0.0,0.0,Jul,2,2,2,5,New_Visitor,True,False,Paid Search,False
5406,3,13.73333333,1,2.0,27,407.6833333,0.006666667,0.011555556,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,True,Display Ads,False
5411,1,92.6,0,0.0,4,207.9333333,0.0,0.04,0.0,0.0,Jul,1,1,9,20,New_Visitor,False,False,Other,False
5419,0,0.0,0,0.0,47,902.77,0.022222222,0.04037037,0.0,0.0,Jul,3,2,8,1,Returning_Visitor,False,False,Direct/Organic,False
5421,0,0.0,0,0.0,16,519.8666667,0.0,0.0,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,False,Display Ads,False
5428,3,28.8,5,2195.3,21,378.4,0.02962963,0.030864198,0.0,0.0,Jul,1,1,3,1,Returning_Visitor,False,False,Direct/Organic,False
5429,5,46.52,0,0.0,133,2248.914286,0.012077922,0.029349567,6.373770623,0.0,Jul,1,1,1,4,Returning_Visitor,False,True,Display Ads,False
5434,0,0.0,0,0.0,16,645.2,0.0125,0.05,0.0,0.0,Jul,4,1,3,1,Returning_Visitor,True,False,Direct/Organic,False
5438,0,0.0,0,0.0,3,74.6,0.0,0.066666667,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,True,False,Display Ads,False
5442,13,234.5666667,0,0.0,80,1807.227778,0.016091954,0.0348659,4.192980384,0.0,Jul,4,2,3,13,Returning_Visitor,False,False,Other,False
5443,2,63.5,0,0.0,104,1667.158421,0.0,0.002547045,0.0,0.0,Jul,2,4,2,1,Returning_Visitor,True,False,Direct/Organic,False
5445,0,0.0,0,0.0,14,331.3,0.0,0.015384615,0.0,0.0,Jul,1,8,1,1,Returning_Visitor,False,False,Direct/Organic,False
5463,0,0.0,0,0.0,34,1070.098072,0.018627451,0.027103099,0.0,0.0,Jul,3,2,7,1,Returning_Visitor,False,False,Direct/Organic,False
5468,0,0.0,2,88.6,35,682.1833333,0.0,0.001388889,0.0,0.0,Jul,1,1,3,1,Returning_Visitor,False,False,Direct/Organic,False
5478,0,0.0,0,0.0,15,1069.7,0.0,0.046666667,0.0,0.0,Jul,3,2,6,1,Returning_Visitor,False,False,Direct/Organic,False
5501,1,2.0,6,657.8333333,140,3252.200476,0.005479452,0.024292237,0.0,0.0,Jul,2,2,4,1,Returning_Visitor,False,False,Direct/Organic,False
5502,1,4.0,0,0.0,20,471.4777778,0.0,0.004545455,32.95851549,0.0,Jul,1,1,1,4,Returning_Visitor,False,True,Display Ads,False
5525,2,45.2,0,0.0,19,230.2,0.0,0.019047619,0.0,0.0,Jul,2,2,2,2,New_Visitor,False,False,Referral,False
5530,3,157.4,0,0.0,9,128.5,0.036363636,0.081818182,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,True,False,Social Media,False
5533,4,459.5,4,199.1,94,6186.17226,0.022541254,0.03820917,3.085103642,0.0,Jul,3,2,8,13,Returning_Visitor,False,False,Other,False
5534,0,0.0,0,0.0,3,58.4,0.0,0.066666667,0.0,0.0,Jul,2,4,1,2,Returning_Visitor,False,False,Referral,False
5536,2,42.2,0,0.0,17,440.2261905,0.026315789,0.023684211,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,False,False,Direct/Organic,False
5539,0,0.0,0,0.0,58,1590.42,0.010344828,0.021551724,1.023391581,0.0,Jul,3,2,8,4,Returning_Visitor,False,True,Display Ads,False
5540,0,0.0,0,0.0,20,545.1,0.01,0.031666667,0.0,0.0,Jul,3,2,8,4,Returning_Visitor,False,False,Display Ads,False
5543,3,69.6,0,0.0,9,199.1333333,0.0,0.006060606,0.0,0.0,Jul,1,1,1,2,New_Visitor,False,False,Referral,False
5544,0,0.0,0,0.0,24,583.0,0.0,0.025,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5554,1,13.1,0,0.0,111,4208.752099,0.003477744,0.015856149,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False,Direct/Organic,False
5555,4,25.0,0,0.0,193,7548.633333,0.013471503,0.029620035,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,False,False,Social Media,False
5559,8,77.5,0,0.0,35,2518.266667,0.01025641,0.012576313,0.0,0.0,Jul,2,2,2,2,New_Visitor,True,False,Referral,False
5561,5,68.8,0,0.0,33,781.5166667,0.005555556,0.008333333,22.53693712,0.0,Jul,2,2,6,2,New_Visitor,True,False,Referral,False
5566,3,498.6,1,152.2,25,1556.491429,0.036206897,0.067624521,5.689147469,0.0,Jul,2,5,4,1,Returning_Visitor,True,True,Direct/Organic,False
5573,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,Jul,3,2,2,13,Returning_Visitor,True,False,Other,False
5574,5,44.66666667,1,144.0,101,1808.162266,0.045307443,0.06290128,2.153839297,0.0,Jul,3,2,1,3,Returning_Visitor,False,False,Social Media,False
5577,0,0.0,0,0.0,6,268.4,0.0,0.04,0.0,0.0,Jul,2,4,9,6,Returning_Visitor,False,False,Other,False
5585,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,1,1,Returning_Visitor,False,False,Direct/Organic,False
5587,0,0.0,0,0.0,23,386.18,0.004347826,0.016521739,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,False,Display Ads,False
5593,0,0.0,0,0.0,28,512.7166667,0.007142857,0.013571429,1.401949127,0.0,Jul,2,2,7,1,Returning_Visitor,True,True,Direct/Organic,False
5598,1,66.4,0,0.0,39,606.3666667,0.015789474,0.026754386,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5603,2,13.0,0,0.0,16,346.3866667,0.0,0.029411765,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,False,Display Ads,False
5604,1,23.96,0,0.0,94,2103.938772,0.013731061,0.038809156,1.47623044,0.0,Jul,2,2,1,1,Returning_Visitor,False,False,Direct/Organic,False
5607,0,0.0,0,0.0,8,64.6,0.05,0.075,0.0,0.0,Jul,2,2,2,13,Returning_Visitor,False,False,Other,False
5608,0,0.0,0,0.0,26,559.56,0.008,0.008,0.0,0.0,Jul,1,1,4,4,Returning_Visitor,False,False,Display Ads,False
5612,0,0.0,0,0.0,9,206.6,0.0,0.005555556,0.0,0.0,Jul,2,4,3,4,New_Visitor,False,False,Display Ads,False
5614,1,5.5,6,387.5,25,621.2,0.0,0.009333333,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False,Display Ads,False
5617,0,0.0,0,0.0,43,654.0666667,0.0,0.029844961,0.0,0.0,Jul,2,2,7,3,Returning_Visitor,False,False,Social Media,False
5622,1,46.4,0,0.0,13,118.2666667,0.0,0.014285714,0.0,0.0,Jul,1,2,1,4,Returning_Visitor,True,False,Display Ads,False
5628,0,0.0,2,38.2,121,3362.749679,0.025170765,0.042322417,4.212415755,0.0,Jul,1,1,1,3,Returning_Visitor,False,False,Social Media,False
5630,0,0.0,0,0.0,62,2636.513492,0.04781874,0.061364567,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,True,False,Other,False
5650,0,0.0,0,0.0,19,623.2,0.022222222,0.044444444,0.0,0.0,Jul,2,5,4,1,Returning_Visitor,True,False,Direct/Organic,False
5661,4,353.4,2,0.0,11,587.2,0.013333333,0.04,0.0,0.0,Jul,2,5,2,3,Returning_Visitor,True,False,Social Media,False
5663,2,36.2,3,52.0,4,48.0,0.057142857,0.057142857,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,True,False,Display Ads,False
5665,0,0.0,0,0.0,26,436.8,0.074074074,0.088888889,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,False,False,Social Media,False
5669,0,0.0,0,0.0,16,511.2,0.0125,0.01875,0.0,0.0,Jul,2,2,3,3,Returning_Visitor,False,False,Social Media,False
5681,0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,True,False,Direct/Organic,False
5687,0,0.0,0,0.0,7,116.8,0.028571429,0.114285714,0.0,0.0,Jul,2,2,6,13,Returning_Visitor,False,False,Other,False
5688,6,80.5,1,10.06666667,23,477.7,0.0,0.007142857,0.0,0.0,Jul,4,2,7,2,New_Visitor,True,False,Referral,False
5692,7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0.0,0.0,Jul,3,2,1,13,Returning_Visitor,False,False,Other,False
5696,2,10.3,0,0.0,142,4204.433333,0.009722222,0.021345899,0.770991864,0.0,Jul,2,2,4,13,Returning_Visitor,False,False,Other,False
5697,4,124.6,0,0.0,4,71.0,0.0,0.028571429,0.0,0.0,Jul,3,3,4,1,New_Visitor,False,False,Direct/Organic,False
5700,0,0.0,0,0.0,43,3747.833333,0.020930233,0.051162791,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,False,False,Other,False
5703,3,45.8,0,0.0,63,2435.697531,0.00952381,0.017460317,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False,Social Media,False
5704,1,15.2,0,0.0,81,4536.308139,0.032304527,0.054759418,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False,Direct/Organic,False
5707,0,0.0,0,0.0,31,485.6333333,0.019354839,0.038709677,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,False,Display Ads,False
5712,0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,Jul,1,2,2,1,Returning_Visitor,False,False,Direct/Organic,False
5713,0,0.0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0.0,Jul,3,2,1,2,Returning_Visitor,True,True,Referral,False
5717,0,0.0,0,0.0,22,821.8933333,0.001515152,0.042424242,0.0,0.0,Jul,2,4,6,1,Returning_Visitor,False,False,Direct/Organic,False
5719,0,0.0,1,426.2,10,157.0666667,0.0,0.016666667,32.73061637,0.0,Jul,2,2,3,2,Returning_Visitor,False,True,Referral,False
5721,9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0.0,Jul,3,2,8,1,Returning_Visitor,True,False,Direct/Organic,False
5724,2,40.9,0,0.0,9,437.4,0.018181818,0.027272727,0.0,0.0,Jul,3,2,1,5,Returning_Visitor,True,False,Paid Search,False
5727,0,0.0,0,0.0,8,55.3,0.0,0.025,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,False,Social Media,False
5730,0,0.0,0,0.0,3,96.7,0.0,0.0,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,True,False,Referral,False
5734,7,123.2,0,0.0,16,283.7214286,0.014473684,0.022222222,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False,Other,False
5736,2,35.3,0,0.0,3,18.1,0.033333333,0.061111111,0.0,0.0,Jul,3,2,3,3,Returning_Visitor,True,True,Social Media,False
5740,4,103.0,0,0.0,32,1092.183333,0.0,0.00625,0.0,0.0,Jul,2,2,6,1,Returning_Visitor,False,False,Direct/Organic,False
5742,4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,Jul,3,2,6,13,Returning_Visitor,False,False,Other,False
5754,4,71.33333333,0,0.0,21,295.3333333,0.016666667,0.058333333,0.0,0.0,Jul,2,10,3,2,Returning_Visitor,True,True,Referral,False
5759,3,25.6,0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0.0,Jul,1,1,1,5,Returning_Visitor,False,True,Paid Search,False
5765,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,2,4,7,1,Returning_Visitor,False,False,Direct/Organic,False
5771,1,65.4,0,0.0,37,2097.42,0.003603604,0.010990991,0.0,0.0,Jul,1,1,5,2,Returning_Visitor,False,False,Referral,False
5774,0,0.0,0,0.0,2,28.2,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False,Direct/Organic,False
5779,0,0.0,1,37.2,28,761.5,0.006896552,0.032183908,0.0,0.0,Jul,2,5,1,1,Returning_Visitor,False,False,Direct/Organic,False
5782,0,0.0,0,0.0,28,403.8333333,0.017857143,0.029829932,0.0,0.0,Jul,1,1,6,4,Returning_Visitor,False,False,Display Ads,False
5792,0,0.0,0,0.0,4,271.4666667,0.0,0.021428571,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,False,Other,False
5795,5,84.34545455,3,106.8,80,4240.036205,0.000169693,0.011635537,1.257695521,0.0,Jul,3,2,1,2,Returning_Visitor,False,False,Referral,False
5802,0,0.0,0,0.0,7,70.4,0.114285714,0.128571429,0.0,0.0,Jul,3,2,4,1,Returning_Visitor,False,False,Direct/Organic,False
5822,1,5.5,3,169.2,14,517.66,0.011111111,0.022222222,50.18313917,0.0,Jul,3,2,1,2,Returning_Visitor,True,False,Referral,False
5827,1,28.2,0,0.0,17,608.2166667,0.047777778,0.051851852,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,False,False,Direct/Organic,False
5828,2,214.6,3,34.4,1,165.2,0.0,0.033333333,0.0,0.0,Jul,2,2,7,2,Returning_Visitor,False,False,Referral,False
5838,4,140.0666667,0,0.0,74,3146.709481,0.0192,0.042311111,0.93770521,0.0,Jul,1,1,1,1,Returning_Visitor,False,False,Direct/Organic,False
5844,5,43.325,1,295.4,20,675.6846244,0.026634769,0.049669967,0.0,0.0,Jul,1,1,4,2,Returning_Visitor,False,False,Referral,False
5852,0,0.0,0,0.0,49,1571.12381,0.004255319,0.010638298,0.0,0.0,Jul,2,2,8,4,New_Visitor,True,False,Display Ads,False
5873,3,62.9,1,0.0,30,647.518523,0.0,0.010437463,13.73292849,0.0,Jul,2,2,3,1,Returning_Visitor,True,True,Direct/Organic,False
5878,3,13.0,1,0.0,51,4651.612222,0.004155844,0.020606061,0.0,0.0,Jul,2,4,3,4,Returning_Visitor,False,False,Display Ads,False
5882,4,103.8,0,0.0,14,314.2933333,0.0,0.013333333,79.44353446,0.0,Jul,2,2,5,2,New_Visitor,False,True,Referral,False
5885,3,230.1,0,0.0,35,905.1226263,0.017647059,0.019206774,0.0,0.0,Jul,3,2,6,1,Returning_Visitor,False,False,Direct/Organic,False
5890,1,5.0,0,0.0,40,2731.5,0.0,0.012357724,0.0,0.0,Jul,2,10,2,2,Returning_Visitor,True,False,Referral,False
5907,0,0.0,0,0.0,21,192.9,0.059090909,0.104545455,0.0,0.0,Jul,2,2,1,3,Returning_Visitor,True,False,Social Media,False
5936,8,116.9722222,9,2252.033333,19,1135.880556,0.009677419,0.011841507,0.0,0.0,Jul,3,2,4,2,Returning_Visitor,True,False,Referral,False
5940,0,0.0,0,0.0,11,164.0,0.036363636,0.054545455,0.0,0.0,Jul,2,5,6,1,Returning_Visitor,False,False,Direct/Organic,False
5942,0,0.0,0,0.0,6,75.2,0.033333333,0.05,0.0,0.0,Jul,3,2,2,3,Returning_Visitor,False,False,Social Media,False
5944,6,69.4,1,25.2,18,1009.55,0.0,0.002380952,0.0,0.0,Jul,2,2,2,2,New_Visitor,False,False,Referral,False
5946,12,187.775,0,0.0,98,2138.481263,0.001886792,0.017985395,0.129676893,0.0,Jul,2,5,3,2,Returning_Visitor,True,False,Referral,False
5956,3,26.0,0,0.0,20,384.8,0.0,0.027272727,0.0,0.0,Jul,2,4,1,4,Returning_Visitor,False,True,Display Ads,False
5960,0,0.0,0,0.0,30,599.9190476,0.0,0.004285714,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,False,Display Ads,False
5965,0,0.0,0,0.0,5,43.2,0.08,0.12,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,True,False,Other,False
5970,0,0.0,0,0.0,6,222.4,0.0,0.033333333,63.55337685,0.0,Jul,1,1,4,4,Returning_Visitor,True,False,Display Ads,False
5980,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Jul,1,2,8,1,Returning_Visitor,False,False,Direct/Organic,False
5982,14,1220.914286,4,1005.4,280,18171.79454,0.017486109,0.038980418,5.697658998,0.0,Jul,2,2,1,3,Returning_Visitor,False,False,Social Media,False
5996,3,79.22,2,297.8333333,62,1685.747985,0.0,0.013128205,0.0,0.0,Jul,2,2,3,2,Returning_Visitor,False,False,Referral,False
5997,1,51.4,0,0.0,25,1417.022222,0.022666667,0.055466667,0.0,0.0,Jul,3,2,1,2,Returning_Visitor,False,False,Referral,False
5998,6,92.57142857,1,793.8,38,2436.605534,0.0,0.035895135,27.31414742,0.0,Jul,2,10,1,2,Returning_Visitor,False,False,Referral,False
6000,0,0.0,0,0.0,4,43.2,0.0,0.05,0.0,0.0,Jul,3,2,4,3,Returning_Visitor,False,False,Social Media,False
6002,0,0.0,2,76.6,377,11729.40804,0.032877299,0.04524582,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,False,Social Media,False
6003,0,0.0,0,0.0,3,103.6,0.0,0.033333333,0.0,0.0,Jul,3,2,1,6,Returning_Visitor,False,False,Other,False
6006,5,78.63333333,0,0.0,7,176.8333333,0.0,0.023076923,0.0,0.0,Jul,2,4,1,5,New_Visitor,False,False,Paid Search,False
6009,0,0.0,0,0.0,8,286.7,0.05,0.075,0.0,0.0,Jul,3,2,1,1,Returning_Visitor,False,False,Direct/Organic,False
6030,0,0.0,0,0.0,10,155.9,0.02,0.04,0.0,0.0,Jul,2,2,6,20,Returning_Visitor,False,False,Other,False
6032,3,273.66,0,0.0,24,751.6266667,0.004571429,0.024838095,14.85337253,0.0,Jul,3,2,2,1,Returning_Visitor,True,False,Direct/Organic,False
6043,15,104.6545455,1,148.0,48,1029.170303,0.001724138,0.022131145,16.96712066,0.0,Jul,2,2,6,1,Returning_Visitor,False,False,Direct/Organic,False
6048,0,0.0,0,0.0,12,146.1333333,0.05,0.066666667,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,False,Direct/Organic,False
6049,7,54.84285714,7,475.2,20,393.4095238,0.027380952,0.033928571,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,True,Display Ads,False
6057,0,0.0,0,0.0,8,846.2,0.0,0.025,33.22292729,0.0,Jul,2,2,1,2,Returning_Visitor,False,True,Referral,False
6058,0,0.0,0,0.0,4,39.95,0.0,0.05,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False,Display Ads,False
6064,3,23.0,0,0.0,16,431.9,0.010526316,0.033684211,0.0,0.0,Jul,2,2,7,13,Returning_Visitor,True,False,Other,False
6068,8,108.7,0,0.0,85,2651.943186,0.000888889,0.01426455,0.898495409,0.0,Jul,2,2,9,4,Returning_Visitor,False,False,Display Ads,False
6070,0,0.0,0,0.0,37,456.15,0.121621622,0.131891892,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,True,False,Social Media,False
6074,4,20.0,0,0.0,34,461.2333333,0.0,0.022685185,0.0,0.0,Jul,2,4,1,4,Returning_Visitor,True,False,Display Ads,False
6075,8,116.9607143,4,225.3666667,42,539.227381,0.015510204,0.011281179,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,True,Display Ads,False
