User ID,Timestamp,Channel,Campaign,Conversion
11177,2/10/2025 0:03,Display Ads,New Product Launch,No
82667,2/10/2025 12:56,Email,Winter Sale,Yes
32685,2/11/2025 13:52,Social Media,Brand Awareness,No
61537,2/11/2025 6:25,Social Media,-,Yes
31901,2/10/2025 13:11,Referral,Winter Sale,No
63250,2/11/2025 15:26,Social Media,Retargeting,Yes
63620,2/10/2025 6:21,Social Media,Winter Sale,No
45796,2/11/2025 17:51,Direct Traffic,-,Yes
22343,2/10/2025 3:55,Search Ads,Brand Awareness,No
56968,2/10/2025 1:12,Display Ads,Brand Awareness,No
31679,2/11/2025 7:36,Search Ads,Retargeting,Yes
93474,2/11/2025 21:41,Email,Retargeting,Yes
17656,2/10/2025 0:41,Social Media,-,No
75033,2/11/2025 8:55,Direct Traffic,-,Yes
53902,2/11/2025 3:23,Search Ads,-,No
77790,2/10/2025 18:06,Direct Traffic,-,No
30136,2/11/2025 4:23,Display Ads,Discount Offer,No
98208,2/11/2025 19:28,Search Ads,New Product Launch,No
16008,2/11/2025 12:02,Display Ads,Retargeting,No
45622,2/10/2025 7:08,Referral,Discount Offer,Yes
61278,2/11/2025 13:03,Display Ads,Discount Offer,Yes
53232,2/10/2025 12:05,Email,Retargeting,Yes
85549,2/10/2025 15:15,Referral,-,No
12217,2/11/2025 16:45,Display Ads,-,Yes
17647,2/11/2025 12:41,Email,Brand Awareness,No
30339,2/11/2025 22:11,Display Ads,Winter Sale,No
29648,2/11/2025 11:14,Referral,Discount Offer,No
49529,2/10/2025 15:19,Display Ads,Brand Awareness,No
49913,2/10/2025 18:20,Display Ads,Brand Awareness,No
35436,2/10/2025 20:56,Social Media,Winter Sale,No
54048,2/10/2025 18:55,Search Ads,-,Yes
17879,2/11/2025 2:26,Email,Discount Offer,Yes
97756,2/10/2025 1:37,Display Ads,-,Yes
79164,2/11/2025 1:57,Email,-,Yes
32882,2/10/2025 13:34,Direct Traffic,-,Yes
62089,2/11/2025 2:42,Search Ads,Brand Awareness,No
17611,2/10/2025 15:01,Social Media,New Product Launch,Yes
54719,2/11/2025 20:04,Referral,Retargeting,No
59787,2/11/2025 9:24,Referral,Retargeting,Yes
95275,2/10/2025 1:50,Social Media,Retargeting,No
72819,2/11/2025 19:05,Email,Discount Offer,Yes
12121,2/11/2025 1:41,Search Ads,Winter Sale,Yes
66319,2/10/2025 5:09,Social Media,-,No
57498,2/10/2025 5:08,Email,Discount Offer,Yes
42761,2/11/2025 12:02,Search Ads,Brand Awareness,Yes
28295,2/10/2025 22:38,Referral,Discount Offer,No
92346,2/10/2025 12:23,Display Ads,Retargeting,No
37786,2/11/2025 1:07,Referral,Brand Awareness,Yes
15582,2/11/2025 14:06,Search Ads,Brand Awareness,No
20985,2/11/2025 18:15,Display Ads,Discount Offer,Yes
23279,2/10/2025 10:01,Email,Winter Sale,No
72118,2/11/2025 22:12,Email,-,Yes
48732,2/10/2025 4:15,Direct Traffic,-,No
25134,2/11/2025 7:11,Search Ads,Retargeting,No
20124,2/11/2025 3:51,Referral,New Product Launch,No
48493,2/11/2025 7:21,Email,New Product Launch,No
39379,2/10/2025 22:28,Direct Traffic,-,Yes
47740,2/10/2025 23:25,Direct Traffic,-,Yes
99147,2/10/2025 18:25,Direct Traffic,-,Yes
37386,2/11/2025 8:30,Email,Winter Sale,Yes
15233,2/10/2025 14:10,Display Ads,New Product Launch,Yes
33421,2/11/2025 17:04,Social Media,Discount Offer,Yes
67722,2/11/2025 20:59,Display Ads,New Product Launch,No
86886,2/11/2025 16:43,Search Ads,Retargeting,No
89793,2/11/2025 10:54,Search Ads,Discount Offer,Yes
66382,2/10/2025 6:27,Display Ads,Brand Awareness,Yes
40011,2/10/2025 5:36,Direct Traffic,-,Yes
54070,2/11/2025 8:07,Direct Traffic,-,No
79164,2/11/2025 23:35,Email,Brand Awareness,Yes
80202,2/11/2025 5:28,Display Ads,Brand Awareness,Yes
25628,2/11/2025 0:08,Referral,New Product Launch,Yes
91886,2/10/2025 15:22,Social Media,Retargeting,Yes
60095,2/10/2025 7:47,Display Ads,Brand Awareness,Yes
79304,2/11/2025 14:53,Direct Traffic,-,Yes
98520,2/11/2025 9:45,Social Media,-,Yes
77828,2/10/2025 7:30,Direct Traffic,-,Yes
71911,2/11/2025 20:18,Email,Discount Offer,Yes
43521,2/11/2025 19:16,Direct Traffic,-,No
27023,2/10/2025 16:09,Search Ads,-,Yes
50704,2/11/2025 2:48,Direct Traffic,-,No
18587,2/11/2025 7:41,Referral,New Product Launch,Yes
72389,2/11/2025 17:59,Email,Discount Offer,Yes
71655,2/11/2025 6:59,Referral,New Product Launch,No
28295,2/11/2025 16:50,Direct Traffic,-,No
42285,2/11/2025 21:44,Social Media,Brand Awareness,Yes
22921,2/10/2025 12:45,Display Ads,Discount Offer,Yes
99147,2/11/2025 18:34,Referral,Winter Sale,Yes
72815,2/10/2025 18:07,Search Ads,Retargeting,Yes
77374,2/10/2025 22:36,Direct Traffic,-,Yes
21038,2/11/2025 4:50,Display Ads,Brand Awareness,Yes
76669,2/10/2025 1:00,Email,Discount Offer,No
26189,2/11/2025 15:48,Display Ads,Winter Sale,Yes
29395,2/10/2025 11:12,Direct Traffic,-,Yes
80471,2/10/2025 7:21,Display Ads,-,No
42016,2/11/2025 15:47,Direct Traffic,-,Yes
45183,2/11/2025 6:24,Display Ads,-,Yes
82862,2/10/2025 6:03,Referral,Retargeting,No
73302,2/11/2025 21:20,Display Ads,Winter Sale,No
70850,2/10/2025 3:16,Social Media,Discount Offer,Yes
81053,2/10/2025 12:41,Referral,Winter Sale,No
92200,2/11/2025 20:09,Referral,New Product Launch,Yes
93693,2/11/2025 15:29,Search Ads,Retargeting,Yes
27814,2/11/2025 10:18,Email,Winter Sale,No
82064,2/10/2025 17:57,Referral,Winter Sale,No
69761,2/11/2025 20:22,Social Media,Retargeting,Yes
21644,2/11/2025 2:31,Referral,New Product Launch,Yes
55849,2/10/2025 23:11,Email,Retargeting,No
97853,2/10/2025 9:35,Email,Discount Offer,Yes
33601,2/11/2025 5:20,Email,-,No
50993,2/11/2025 9:02,Social Media,Discount Offer,Yes
61529,2/11/2025 16:26,Email,Winter Sale,No
71979,2/11/2025 8:01,Social Media,Winter Sale,No
67658,2/10/2025 1:39,Direct Traffic,-,No
40368,2/10/2025 9:15,Social Media,Brand Awareness,Yes
25147,2/11/2025 1:39,Direct Traffic,-,Yes
58797,2/11/2025 0:51,Display Ads,-,Yes
60001,2/11/2025 7:34,Search Ads,Retargeting,No
99526,2/11/2025 7:35,Direct Traffic,-,Yes
82557,2/11/2025 15:19,Social Media,Retargeting,No
84567,2/10/2025 9:00,Referral,Winter Sale,Yes
91876,2/11/2025 13:04,Search Ads,Discount Offer,Yes
71570,2/10/2025 13:32,Search Ads,New Product Launch,No
55829,2/10/2025 8:29,Social Media,Winter Sale,Yes
57951,2/11/2025 3:18,Social Media,New Product Launch,No
62979,2/10/2025 6:44,Referral,Retargeting,Yes
23621,2/11/2025 22:48,Display Ads,Brand Awareness,Yes
72741,2/11/2025 2:13,Social Media,Brand Awareness,Yes
81974,2/11/2025 10:29,Direct Traffic,-,No
73459,2/10/2025 17:00,Search Ads,Winter Sale,Yes
66042,2/11/2025 6:19,Social Media,Brand Awareness,No
86406,2/11/2025 20:42,Email,Discount Offer,Yes
96142,2/11/2025 5:59,Search Ads,Retargeting,Yes
34935,2/10/2025 10:16,Social Media,Retargeting,No
37122,2/11/2025 16:21,Social Media,Discount Offer,Yes
25959,2/10/2025 23:32,Social Media,-,No
59482,2/11/2025 8:16,Display Ads,Winter Sale,No
39364,2/10/2025 21:01,Email,Discount Offer,No
86814,2/10/2025 7:48,Social Media,Retargeting,No
13584,2/10/2025 19:55,Email,Brand Awareness,Yes
71410,2/11/2025 10:14,Direct Traffic,-,No
52130,2/10/2025 1:05,Social Media,New Product Launch,No
76743,2/10/2025 6:44,Display Ads,New Product Launch,No
44498,2/11/2025 5:21,Email,Winter Sale,Yes
49913,2/10/2025 15:42,Email,Retargeting,Yes
25787,2/11/2025 20:21,Direct Traffic,-,No
92234,2/11/2025 1:33,Display Ads,Retargeting,No
98517,2/11/2025 7:53,Direct Traffic,-,No
61146,2/11/2025 16:47,Social Media,New Product Launch,No
65922,2/10/2025 12:39,Social Media,Retargeting,No
45681,2/10/2025 2:08,Referral,Retargeting,No
50311,2/10/2025 6:36,Display Ads,Brand Awareness,Yes
64153,2/10/2025 19:45,Social Media,New Product Launch,No
75557,2/11/2025 21:47,Social Media,-,Yes
49007,2/11/2025 11:15,Social Media,Retargeting,No
66454,2/11/2025 23:46,Social Media,New Product Launch,No
71292,2/10/2025 3:58,Display Ads,Discount Offer,Yes
95840,2/10/2025 0:05,Referral,Brand Awareness,Yes
29113,2/10/2025 17:54,Social Media,Winter Sale,No
73412,2/11/2025 22:50,Display Ads,New Product Launch,No
67914,2/10/2025 19:40,Email,Discount Offer,No
10925,2/11/2025 17:49,Search Ads,-,Yes
23671,2/11/2025 22:23,Referral,Discount Offer,No
75201,2/10/2025 14:12,Display Ads,-,No
75201,2/11/2025 17:05,Social Media,Discount Offer,No
66758,2/11/2025 17:40,Referral,Brand Awareness,No
11416,2/11/2025 8:33,Referral,Brand Awareness,Yes
14798,2/11/2025 18:11,Email,-,Yes
49220,2/10/2025 3:26,Search Ads,-,Yes
36731,2/11/2025 5:04,Search Ads,Brand Awareness,No
18589,2/11/2025 0:49,Referral,Retargeting,No
60345,2/11/2025 5:37,Referral,Brand Awareness,No
62212,2/10/2025 2:11,Referral,Winter Sale,Yes
25539,2/11/2025 22:30,Search Ads,Retargeting,No
82166,2/11/2025 13:27,Email,Discount Offer,Yes
54821,2/11/2025 14:49,Display Ads,Winter Sale,No
80259,2/11/2025 21:28,Email,Winter Sale,Yes
21944,2/10/2025 10:32,Display Ads,Discount Offer,Yes
74464,2/11/2025 8:02,Search Ads,-,No
16758,2/10/2025 1:13,Display Ads,New Product Launch,No
89362,2/10/2025 7:58,Email,New Product Launch,Yes
80368,2/11/2025 21:46,Search Ads,Retargeting,No
78514,2/10/2025 16:03,Email,Winter Sale,No
94024,2/10/2025 9:02,Display Ads,Winter Sale,No
25369,2/11/2025 9:22,Email,Brand Awareness,No
86406,2/10/2025 13:59,Email,Retargeting,No
23209,2/10/2025 16:02,Social Media,-,Yes
60345,2/10/2025 10:10,Referral,Retargeting,No
39572,2/11/2025 21:10,Direct Traffic,-,No
88187,2/10/2025 8:47,Direct Traffic,-,No
27767,2/11/2025 19:58,Referral,Brand Awareness,Yes
55894,2/10/2025 14:50,Search Ads,Brand Awareness,Yes
16386,2/11/2025 9:21,Display Ads,Retargeting,Yes
81470,2/10/2025 11:21,Direct Traffic,-,No
60571,2/11/2025 18:00,Social Media,New Product Launch,No
16062,2/11/2025 1:59,Email,Brand Awareness,No
13090,2/11/2025 22:47,Referral,Discount Offer,Yes
11257,2/10/2025 22:01,Email,-,Yes
44288,2/11/2025 8:19,Search Ads,Winter Sale,No
45310,2/10/2025 12:13,Referral,Winter Sale,Yes
74772,2/10/2025 21:10,Display Ads,Winter Sale,Yes
23332,2/11/2025 3:00,Search Ads,Retargeting,No
38349,2/10/2025 23:07,Search Ads,Discount Offer,Yes
24161,2/10/2025 0:25,Search Ads,Winter Sale,No
30544,2/11/2025 12:34,Referral,Discount Offer,Yes
78882,2/10/2025 14:36,Referral,-,No
73055,2/10/2025 9:59,Referral,Retargeting,Yes
91966,2/10/2025 13:02,Display Ads,Winter Sale,No
71094,2/11/2025 21:59,Search Ads,Brand Awareness,No
46988,2/11/2025 8:00,Search Ads,New Product Launch,No
34641,2/11/2025 0:32,Display Ads,Winter Sale,Yes
31723,2/11/2025 9:42,Search Ads,Brand Awareness,Yes
73311,2/11/2025 12:38,Social Media,-,No
30136,2/10/2025 23:26,Search Ads,New Product Launch,No
75201,2/11/2025 15:31,Direct Traffic,-,No
13403,2/11/2025 18:16,Search Ads,Winter Sale,No
87851,2/11/2025 5:47,Email,-,Yes
90546,2/10/2025 0:32,Email,New Product Launch,No
32477,2/11/2025 19:37,Referral,-,No
90848,2/11/2025 20:49,Referral,Discount Offer,Yes
33822,2/11/2025 14:06,Referral,New Product Launch,Yes
54741,2/10/2025 1:38,Search Ads,New Product Launch,Yes
51554,2/10/2025 8:30,Email,Retargeting,No
40090,2/11/2025 23:26,Email,Winter Sale,Yes
85643,2/11/2025 21:01,Display Ads,-,Yes
28912,2/10/2025 17:22,Direct Traffic,-,Yes
61177,2/11/2025 19:14,Display Ads,Brand Awareness,No
84915,2/11/2025 4:41,Display Ads,Discount Offer,Yes
53151,2/11/2025 8:41,Social Media,Discount Offer,Yes
32550,2/10/2025 13:06,Display Ads,Discount Offer,Yes
29440,2/11/2025 21:50,Direct Traffic,-,No
22407,2/10/2025 15:12,Direct Traffic,-,No
37332,2/11/2025 3:34,Direct Traffic,-,Yes
15978,2/10/2025 1:45,Referral,Brand Awareness,No
63551,2/10/2025 21:53,Social Media,Winter Sale,Yes
63781,2/10/2025 22:02,Social Media,New Product Launch,Yes
75302,2/11/2025 15:51,Search Ads,Retargeting,Yes
51208,2/11/2025 13:07,Social Media,-,No
60001,2/10/2025 4:06,Direct Traffic,-,Yes
74350,2/10/2025 4:30,Search Ads,Discount Offer,No
81711,2/10/2025 18:39,Social Media,-,No
74513,2/11/2025 1:12,Direct Traffic,-,No
93964,2/11/2025 0:23,Search Ads,New Product Launch,No
32120,2/10/2025 8:39,Email,Brand Awareness,Yes
83254,2/10/2025 16:22,Email,-,Yes
52438,2/11/2025 11:38,Display Ads,Winter Sale,Yes
92200,2/10/2025 18:04,Display Ads,Discount Offer,No
30820,2/11/2025 14:49,Referral,Brand Awareness,No
74223,2/11/2025 5:10,Search Ads,-,No
13737,2/11/2025 0:26,Direct Traffic,-,Yes
78752,2/10/2025 21:03,Email,Winter Sale,Yes
55355,2/10/2025 23:32,Display Ads,Discount Offer,No
24634,2/10/2025 13:14,Display Ads,-,Yes
10654,2/10/2025 3:50,Search Ads,Winter Sale,No
74534,2/11/2025 13:09,Email,Winter Sale,No
72118,2/11/2025 4:17,Search Ads,Discount Offer,No
31134,2/10/2025 2:13,Search Ads,Retargeting,No
32651,2/11/2025 23:30,Referral,Winter Sale,No
18301,2/11/2025 14:22,Referral,Discount Offer,No
12863,2/11/2025 16:17,Email,Winter Sale,Yes
59482,2/11/2025 7:04,Email,Winter Sale,Yes
47775,2/11/2025 13:27,Direct Traffic,-,Yes
30977,2/10/2025 23:51,Referral,-,No
86886,2/10/2025 4:02,Direct Traffic,-,No
39101,2/11/2025 14:19,Social Media,Brand Awareness,No
31021,2/10/2025 0:58,Social Media,Winter Sale,Yes
26253,2/10/2025 7:32,Direct Traffic,-,Yes
57396,2/11/2025 1:01,Email,Retargeting,No
13528,2/10/2025 17:01,Social Media,Discount Offer,No
73762,2/11/2025 21:59,Direct Traffic,-,No
27774,2/10/2025 20:30,Referral,Retargeting,Yes
11107,2/10/2025 23:07,Social Media,Brand Awareness,Yes
87938,2/10/2025 17:21,Referral,Retargeting,No
28144,2/10/2025 0:50,Referral,Winter Sale,No
49207,2/11/2025 9:54,Referral,Retargeting,Yes
65497,2/10/2025 9:30,Search Ads,Brand Awareness,Yes
96629,2/11/2025 6:41,Email,-,No
57726,2/10/2025 2:16,Display Ads,Discount Offer,Yes
58481,2/11/2025 5:27,Referral,Discount Offer,Yes
70698,2/10/2025 13:18,Email,-,No
44295,2/11/2025 16:15,Display Ads,-,Yes
17329,2/10/2025 23:06,Direct Traffic,-,No
82701,2/10/2025 12:37,Direct Traffic,-,No
57627,2/10/2025 9:48,Social Media,Brand Awareness,Yes
33991,2/11/2025 3:34,Social Media,Winter Sale,Yes
95948,2/11/2025 22:08,Direct Traffic,-,No
85643,2/10/2025 6:30,Display Ads,Brand Awareness,Yes
22861,2/11/2025 10:28,Search Ads,Winter Sale,Yes
53902,2/10/2025 22:12,Search Ads,Winter Sale,No
30155,2/11/2025 15:43,Search Ads,Retargeting,Yes
64847,2/11/2025 23:07,Email,New Product Launch,Yes
27556,2/10/2025 20:39,Referral,-,No
16893,2/10/2025 18:57,Referral,Discount Offer,Yes
48099,2/11/2025 19:38,Direct Traffic,-,No
39056,2/11/2025 3:25,Search Ads,Brand Awareness,Yes
34935,2/11/2025 18:50,Social Media,Winter Sale,Yes
55905,2/10/2025 12:22,Direct Traffic,-,Yes
94174,2/11/2025 5:52,Display Ads,Discount Offer,No
46050,2/11/2025 4:32,Referral,Retargeting,Yes
34737,2/11/2025 22:32,Search Ads,Winter Sale,Yes
55737,2/10/2025 0:41,Search Ads,-,No
72645,2/11/2025 0:39,Direct Traffic,-,Yes
71938,2/10/2025 17:05,Direct Traffic,-,No
89685,2/11/2025 9:07,Display Ads,Winter Sale,No
88094,2/11/2025 13:56,Email,Retargeting,No
13004,2/11/2025 5:31,Email,Retargeting,Yes
86706,2/10/2025 5:04,Search Ads,Discount Offer,Yes
49394,2/11/2025 9:52,Email,Brand Awareness,Yes
70378,2/11/2025 14:11,Email,-,No
24845,2/10/2025 0:04,Search Ads,Retargeting,No
76601,2/11/2025 21:46,Display Ads,Discount Offer,No
53707,2/10/2025 10:51,Display Ads,-,Yes
80623,2/10/2025 7:29,Display Ads,Brand Awareness,Yes
24771,2/11/2025 9:42,Search Ads,New Product Launch,Yes
51399,2/11/2025 17:48,Direct Traffic,-,Yes
47957,2/11/2025 8:35,Search Ads,Discount Offer,Yes
41962,2/11/2025 10:39,Display Ads,Winter Sale,Yes
17478,2/11/2025 2:44,Display Ads,-,Yes
20124,2/10/2025 8:37,Direct Traffic,-,No
24576,2/10/2025 10:59,Social Media,Brand Awareness,No
82038,2/11/2025 5:35,Direct Traffic,-,No
89467,2/11/2025 15:21,Email,Discount Offer,Yes
20853,2/11/2025 20:32,Referral,New Product Launch,No
32562,2/11/2025 16:22,Email,Brand Awareness,No
98843,2/10/2025 22:29,Social Media,Discount Offer,Yes
56968,2/11/2025 2:36,Display Ads,Winter Sale,Yes
99018,2/10/2025 4:06,Referral,Brand Awareness,Yes
23018,2/11/2025 23:03,Search Ads,New Product Launch,Yes
83286,2/11/2025 17:50,Referral,Discount Offer,Yes
86974,2/11/2025 13:13,Display Ads,Brand Awareness,Yes
80999,2/10/2025 4:43,Display Ads,Winter Sale,Yes
46924,2/11/2025 1:16,Email,Discount Offer,Yes
26430,2/10/2025 17:40,Email,Retargeting,No
71979,2/11/2025 21:59,Direct Traffic,-,No
33499,2/10/2025 23:53,Referral,-,Yes
27079,2/10/2025 10:57,Direct Traffic,-,Yes
54502,2/11/2025 2:49,Search Ads,Retargeting,No
69153,2/10/2025 10:24,Email,New Product Launch,No
82581,2/11/2025 21:17,Direct Traffic,-,Yes
73457,2/10/2025 3:54,Search Ads,New Product Launch,Yes
51020,2/10/2025 17:19,Email,Retargeting,No
66866,2/10/2025 1:12,Referral,Winter Sale,No
22011,2/11/2025 6:23,Direct Traffic,-,Yes
61828,2/10/2025 5:34,Referral,-,No
55755,2/10/2025 16:02,Display Ads,New Product Launch,No
99481,2/11/2025 17:16,Direct Traffic,-,Yes
89128,2/10/2025 14:47,Referral,Discount Offer,Yes
59319,2/11/2025 14:35,Display Ads,New Product Launch,Yes
46506,2/11/2025 15:57,Direct Traffic,-,No
22917,2/10/2025 17:10,Social Media,-,Yes
99490,2/11/2025 21:31,Referral,New Product Launch,Yes
66986,2/11/2025 23:21,Direct Traffic,-,No
89467,2/11/2025 21:33,Social Media,New Product Launch,No
71797,2/11/2025 15:06,Email,Discount Offer,Yes
95772,2/10/2025 7:25,Display Ads,-,No
75841,2/11/2025 5:54,Social Media,Winter Sale,No
17702,2/10/2025 6:28,Direct Traffic,-,No
74772,2/11/2025 1:50,Email,Discount Offer,No
40968,2/10/2025 0:50,Direct Traffic,-,Yes
17702,2/11/2025 9:15,Social Media,New Product Launch,No
27079,2/10/2025 15:37,Direct Traffic,-,No
86889,2/10/2025 6:42,Direct Traffic,-,Yes
27700,2/10/2025 1:42,Direct Traffic,-,No
53526,2/10/2025 22:28,Email,Discount Offer,No
86379,2/11/2025 11:44,Display Ads,New Product Launch,Yes
97826,2/11/2025 11:46,Search Ads,Brand Awareness,Yes
75656,2/11/2025 21:43,Display Ads,New Product Launch,No
89128,2/10/2025 11:16,Search Ads,-,Yes
33336,2/11/2025 20:23,Direct Traffic,-,No
86539,2/11/2025 21:11,Display Ads,Discount Offer,Yes
48574,2/11/2025 13:39,Social Media,Retargeting,No
55533,2/10/2025 17:16,Direct Traffic,-,Yes
98881,2/10/2025 0:34,Email,New Product Launch,Yes
78804,2/11/2025 14:00,Social Media,Brand Awareness,No
83307,2/10/2025 7:17,Search Ads,-,No
82557,2/10/2025 21:42,Social Media,Winter Sale,Yes
47631,2/11/2025 9:48,Email,Discount Offer,Yes
35216,2/10/2025 4:35,Direct Traffic,-,Yes
90701,2/11/2025 11:37,Display Ads,Brand Awareness,No
70492,2/11/2025 22:40,Search Ads,-,No
11780,2/10/2025 21:53,Display Ads,Winter Sale,No
76288,2/10/2025 14:50,Display Ads,Discount Offer,Yes
49271,2/11/2025 0:00,Direct Traffic,-,Yes
57669,2/11/2025 7:36,Direct Traffic,-,Yes
73311,2/11/2025 21:01,Referral,Winter Sale,No
67005,2/11/2025 10:16,Email,Brand Awareness,Yes
34094,2/11/2025 2:54,Email,Winter Sale,Yes
79602,2/10/2025 16:34,Referral,-,No
79894,2/11/2025 12:07,Direct Traffic,-,Yes
48639,2/11/2025 21:54,Social Media,Winter Sale,No
99093,2/10/2025 5:44,Referral,-,Yes
46918,2/11/2025 2:58,Direct Traffic,-,No
59576,2/10/2025 12:14,Direct Traffic,-,Yes
46442,2/11/2025 8:53,Direct Traffic,-,No
20743,2/11/2025 6:07,Direct Traffic,-,Yes
59102,2/11/2025 10:34,Referral,Discount Offer,No
15152,2/10/2025 5:16,Search Ads,Winter Sale,Yes
13967,2/11/2025 22:55,Social Media,-,Yes
35887,2/11/2025 19:13,Social Media,New Product Launch,No
44393,2/11/2025 8:02,Display Ads,Winter Sale,No
72612,2/10/2025 12:22,Direct Traffic,-,Yes
33255,2/11/2025 19:49,Search Ads,Winter Sale,No
25615,2/10/2025 6:40,Direct Traffic,-,No
33106,2/11/2025 19:13,Social Media,-,Yes
24771,2/11/2025 17:29,Social Media,Discount Offer,Yes
21704,2/11/2025 5:15,Email,Discount Offer,Yes
30578,2/10/2025 0:53,Direct Traffic,-,Yes
56050,2/11/2025 6:46,Direct Traffic,-,Yes
49991,2/10/2025 18:35,Social Media,Winter Sale,Yes
50839,2/10/2025 23:21,Referral,Brand Awareness,No
28594,2/10/2025 9:26,Search Ads,-,Yes
55745,2/10/2025 1:18,Search Ads,New Product Launch,No
26097,2/10/2025 12:31,Search Ads,-,Yes
30664,2/10/2025 17:44,Social Media,-,No
85459,2/10/2025 11:14,Referral,-,Yes
82044,2/10/2025 10:51,Email,New Product Launch,Yes
39277,2/10/2025 6:04,Referral,Retargeting,Yes
81851,2/10/2025 21:43,Referral,-,No
99995,2/10/2025 2:59,Referral,Winter Sale,No
25790,2/11/2025 3:33,Direct Traffic,-,No
97726,2/10/2025 8:57,Email,-,Yes
27556,2/11/2025 14:57,Search Ads,New Product Launch,Yes
26601,2/11/2025 20:25,Referral,Brand Awareness,Yes
56501,2/10/2025 15:20,Direct Traffic,-,Yes
38683,2/11/2025 12:17,Direct Traffic,-,Yes
15578,2/11/2025 19:58,Direct Traffic,-,No
97135,2/11/2025 16:59,Email,Brand Awareness,No
66863,2/11/2025 10:56,Search Ads,Retargeting,Yes
61331,2/10/2025 9:42,Email,Retargeting,No
16863,2/10/2025 9:38,Search Ads,Retargeting,No
66238,2/10/2025 14:37,Referral,Discount Offer,No
69415,2/11/2025 0:44,Referral,Discount Offer,Yes
13444,2/10/2025 22:47,Referral,Discount Offer,Yes
98310,2/11/2025 6:45,Referral,Discount Offer,No
68700,2/11/2025 9:40,Social Media,-,Yes
59102,2/10/2025 3:53,Email,Brand Awareness,No
98219,2/11/2025 19:59,Display Ads,-,Yes
60973,2/11/2025 19:57,Direct Traffic,-,Yes
46738,2/11/2025 3:44,Email,-,Yes
24256,2/11/2025 17:10,Referral,-,Yes
22743,2/11/2025 8:09,Direct Traffic,-,No
25124,2/10/2025 13:01,Display Ads,Retargeting,No
87204,2/10/2025 11:57,Search Ads,New Product Launch,No
62446,2/10/2025 4:12,Email,Winter Sale,Yes
35456,2/10/2025 13:52,Social Media,-,No
49647,2/10/2025 3:37,Referral,Winter Sale,Yes
87436,2/11/2025 21:41,Social Media,Retargeting,No
12806,2/11/2025 9:38,Social Media,New Product Launch,No
37648,2/10/2025 11:17,Email,Brand Awareness,Yes
27814,2/10/2025 1:45,Display Ads,Brand Awareness,No
90213,2/11/2025 17:28,Display Ads,-,No
70222,2/11/2025 18:26,Referral,-,No
17012,2/10/2025 7:02,Social Media,Discount Offer,No
27371,2/11/2025 6:11,Referral,Brand Awareness,Yes
20460,2/11/2025 11:30,Email,Winter Sale,No
55190,2/10/2025 4:23,Search Ads,New Product Launch,Yes
56961,2/10/2025 19:52,Direct Traffic,-,Yes
97135,2/10/2025 19:20,Search Ads,Retargeting,No
84060,2/11/2025 3:57,Search Ads,Brand Awareness,No
60022,2/10/2025 22:08,Social Media,Brand Awareness,Yes
64521,2/10/2025 20:20,Direct Traffic,-,No
12459,2/11/2025 21:08,Referral,Brand Awareness,Yes
68787,2/10/2025 4:58,Direct Traffic,-,No
40517,2/10/2025 20:33,Email,Retargeting,Yes
67283,2/11/2025 1:35,Social Media,New Product Launch,Yes
85549,2/10/2025 16:33,Referral,-,No
31285,2/11/2025 3:55,Referral,Brand Awareness,Yes
60888,2/10/2025 11:56,Referral,Retargeting,Yes
82338,2/11/2025 20:45,Email,Discount Offer,Yes
73183,2/11/2025 1:08,Display Ads,-,No
35961,2/10/2025 2:58,Direct Traffic,-,No
81371,2/11/2025 5:54,Direct Traffic,-,No
54664,2/10/2025 4:06,Display Ads,Brand Awareness,Yes
67074,2/10/2025 8:27,Email,Winter Sale,No
42360,2/10/2025 20:51,Social Media,Retargeting,Yes
78574,2/11/2025 16:56,Search Ads,Retargeting,No
72741,2/11/2025 7:25,Display Ads,Brand Awareness,No
90848,2/10/2025 14:32,Display Ads,Brand Awareness,No
21644,2/11/2025 14:00,Display Ads,Brand Awareness,Yes
31134,2/10/2025 19:22,Email,Retargeting,Yes
60571,2/11/2025 19:53,Referral,Retargeting,No
34395,2/11/2025 15:07,Email,Winter Sale,No
92167,2/10/2025 16:55,Display Ads,Discount Offer,No
76911,2/10/2025 8:31,Display Ads,Brand Awareness,Yes
79863,2/11/2025 21:09,Display Ads,New Product Launch,No
40164,2/11/2025 1:01,Search Ads,New Product Launch,Yes
80670,2/11/2025 3:04,Email,Discount Offer,Yes
24251,2/10/2025 7:25,Display Ads,Brand Awareness,No
62907,2/11/2025 15:31,Display Ads,New Product Launch,No
57739,2/10/2025 19:12,Referral,Retargeting,Yes
56075,2/10/2025 0:48,Direct Traffic,-,No
78083,2/10/2025 12:50,Display Ads,Discount Offer,No
95948,2/10/2025 20:54,Search Ads,Discount Offer,No
37708,2/11/2025 23:41,Search Ads,Retargeting,Yes
39572,2/10/2025 23:26,Email,-,No
71753,2/10/2025 6:19,Social Media,Retargeting,No
82862,2/11/2025 10:45,Direct Traffic,-,No
61401,2/10/2025 0:20,Direct Traffic,-,No
21628,2/11/2025 2:31,Email,-,No
21504,2/10/2025 8:11,Social Media,New Product Launch,Yes
15351,2/11/2025 1:35,Social Media,Discount Offer,No
44827,2/11/2025 22:40,Social Media,Discount Offer,Yes
20895,2/11/2025 12:09,Search Ads,Brand Awareness,No
45750,2/11/2025 13:08,Direct Traffic,-,No
